"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US06095252106","Census Tract 2521.06, Solano County, California","4186","258"
"1400000US06095252107","Census Tract 2521.07, Solano County, California","3739","251"
"1400000US06095252108","Census Tract 2521.08, Solano County, California","3153","194"
"1400000US06095252201","Census Tract 2522.01, Solano County, California","9421","641"
"1400000US06095252202","Census Tract 2522.02, Solano County, California","11383","660"
"1400000US06095252305","Census Tract 2523.05, Solano County, California","5336","380"
"1400000US06095252306","Census Tract 2523.06, Solano County, California","3353","293"
"1400000US06095252310","Census Tract 2523.10, Solano County, California","2913","252"
"1400000US06095252311","Census Tract 2523.11, Solano County, California","4312","299"
"1400000US06095252312","Census Tract 2523.12, Solano County, California","4038","360"
"1400000US06095252313","Census Tract 2523.13, Solano County, California","5627","423"
"1400000US06095252314","Census Tract 2523.14, Solano County, California","4221","364"
"1400000US06095252315","Census Tract 2523.15, Solano County, California","4035","257"
"1400000US06095252316","Census Tract 2523.16, Solano County, California","3498","278"
"1400000US06095252317","Census Tract 2523.17, Solano County, California","10131","667"
"1400000US06095252401","Census Tract 2524.01, Solano County, California","4705","416"
"1400000US06095252402","Census Tract 2524.02, Solano County, California","5549","355"
"1400000US06095252501","Census Tract 2525.01, Solano County, California","2816","269"
"1400000US06095252502","Census Tract 2525.02, Solano County, California","2106","214"
"1400000US06095252604","Census Tract 2526.04, Solano County, California","3900","378"
"1400000US06095252605","Census Tract 2526.05, Solano County, California","6226","429"
"1400000US06095252606","Census Tract 2526.06, Solano County, California","5465","486"
"1400000US06095252607","Census Tract 2526.07, Solano County, California","3898","341"
"1400000US06095252608","Census Tract 2526.08, Solano County, California","4160","386"
"1400000US06095252610","Census Tract 2526.10, Solano County, California","3134","239"
"1400000US06095252611","Census Tract 2526.11, Solano County, California","4011","509"
"1400000US06095252702","Census Tract 2527.02, Solano County, California","6598","488"
"1400000US06095252703","Census Tract 2527.03, Solano County, California","4437","336"
"1400000US06095252704","Census Tract 2527.04, Solano County, California","5410","425"
"1400000US06095252705","Census Tract 2527.05, Solano County, California","5937","483"
"1400000US06095252706","Census Tract 2527.06, Solano County, California","4087","330"
"1400000US06095252707","Census Tract 2527.07, Solano County, California","5233","402"
"1400000US06095252801","Census Tract 2528.01, Solano County, California","3014","215"
"1400000US06095252802","Census Tract 2528.02, Solano County, California","938","349"
"1400000US06095252903","Census Tract 2529.03, Solano County, California","3857","404"
"1400000US06095252904","Census Tract 2529.04, Solano County, California","7116","554"
"1400000US06095252908","Census Tract 2529.08, Solano County, California","3993","280"
"1400000US06095252909","Census Tract 2529.09, Solano County, California","3471","342"
"1400000US06095252910","Census Tract 2529.10, Solano County, California","5610","434"
"1400000US06095252911","Census Tract 2529.11, Solano County, California","4818","352"
"1400000US06095252912","Census Tract 2529.12, Solano County, California","5668","289"
"1400000US06095252913","Census Tract 2529.13, Solano County, California","4856","379"
"1400000US06095252914","Census Tract 2529.14, Solano County, California","6330","355"
"1400000US06095252915","Census Tract 2529.15, Solano County, California","5326","333"
"1400000US06095253000","Census Tract 2530, Solano County, California","6720","248"
"1400000US06095253101","Census Tract 2531.01, Solano County, California","5512","422"
"1400000US06095253105","Census Tract 2531.05, Solano County, California","6584","626"
"1400000US06095253106","Census Tract 2531.06, Solano County, California","3675","304"
"1400000US06095253107","Census Tract 2531.07, Solano County, California","6141","435"
"1400000US06095253108","Census Tract 2531.08, Solano County, California","4747","436"
"1400000US06095253201","Census Tract 2532.01, Solano County, California","4788","231"
"1400000US06095253203","Census Tract 2532.03, Solano County, California","4123","334"
"1400000US06095253204","Census Tract 2532.04, Solano County, California","7286","556"
"1400000US06095253205","Census Tract 2532.05, Solano County, California","2971","286"
"1400000US06095253206","Census Tract 2532.06, Solano County, California","3236","284"
"1400000US06095253300","Census Tract 2533, Solano County, California","2648","304"
"1400000US06095253402","Census Tract 2534.02, Solano County, California","8343","533"
"1400000US06095253403","Census Tract 2534.03, Solano County, California","4991","425"
"1400000US06095253404","Census Tract 2534.04, Solano County, California","6894","515"
"1400000US06095253500","Census Tract 2535, Solano County, California","10676","744"
"1400000US06095980000","Census Tract 9800, Solano County, California","0","12"
"1400000US06097150100","Census Tract 1501, Sonoma County, California","2631","341"
"1400000US06097150202","Census Tract 1502.02, Sonoma County, California","4927","339"
"1400000US06097150203","Census Tract 1502.03, Sonoma County, California","4561","328"
"1400000US06097150204","Census Tract 1502.04, Sonoma County, California","3633","298"
"1400000US06097150303","Census Tract 1503.03, Sonoma County, California","4493","392"
"1400000US06097150304","Census Tract 1503.04, Sonoma County, California","5610","485"
"1400000US06097150305","Census Tract 1503.05, Sonoma County, California","6183","569"
"1400000US06097150306","Census Tract 1503.06, Sonoma County, California","4225","420"
"1400000US06097150500","Census Tract 1505, Sonoma County, California","4782","614"
"1400000US06097150601","Census Tract 1506.01, Sonoma County, California","4413","288"
"1400000US06097150602","Census Tract 1506.02, Sonoma County, California","4271","193"
"1400000US06097150603","Census Tract 1506.03, Sonoma County, California","7691","558"
"1400000US06097150607","Census Tract 1506.07, Sonoma County, California","5145","369"
"1400000US06097150609","Census Tract 1506.09, Sonoma County, California","5033","272"
"1400000US06097150610","Census Tract 1506.10, Sonoma County, California","3983","211"
"1400000US06097150611","Census Tract 1506.11, Sonoma County, California","4147","325"
"1400000US06097150612","Census Tract 1506.12, Sonoma County, California","4676","254"
"1400000US06097150701","Census Tract 1507.01, Sonoma County, California","4939","513"
"1400000US06097150702","Census Tract 1507.02, Sonoma County, California","4915","348"
"1400000US06097150800","Census Tract 1508, Sonoma County, California","5401","388"
"1400000US06097150901","Census Tract 1509.01, Sonoma County, California","5053","381"
"1400000US06097150902","Census Tract 1509.02, Sonoma County, California","3423","190"
"1400000US06097151000","Census Tract 1510, Sonoma County, California","3968","308"
"1400000US06097151100","Census Tract 1511, Sonoma County, California","5619","366"
"1400000US06097151201","Census Tract 1512.01, Sonoma County, California","7069","857"
"1400000US06097151203","Census Tract 1512.03, Sonoma County, California","4460","367"
"1400000US06097151204","Census Tract 1512.04, Sonoma County, California","2987","301"
"1400000US06097151301","Census Tract 1513.01, Sonoma County, California","4970","492"
"1400000US06097151305","Census Tract 1513.05, Sonoma County, California","6038","669"
"1400000US06097151306","Census Tract 1513.06, Sonoma County, California","3841","262"
"1400000US06097151307","Census Tract 1513.07, Sonoma County, California","5783","305"
"1400000US06097151308","Census Tract 1513.08, Sonoma County, California","5119","353"
"1400000US06097151309","Census Tract 1513.09, Sonoma County, California","5737","394"
"1400000US06097151310","Census Tract 1513.10, Sonoma County, California","5716","425"
"1400000US06097151311","Census Tract 1513.11, Sonoma County, California","6575","585"
"1400000US06097151401","Census Tract 1514.01, Sonoma County, California","8050","790"
"1400000US06097151402","Census Tract 1514.02, Sonoma County, California","9853","964"
"1400000US06097151502","Census Tract 1515.02, Sonoma County, California","7069","585"
"1400000US06097151503","Census Tract 1515.03, Sonoma County, California","3448","210"
"1400000US06097151504","Census Tract 1515.04, Sonoma County, California","3554","278"
"1400000US06097151601","Census Tract 1516.01, Sonoma County, California","3013","195"
"1400000US06097151602","Census Tract 1516.02, Sonoma County, California","2985","227"
"1400000US06097151700","Census Tract 1517, Sonoma County, California","7457","544"
"1400000US06097151800","Census Tract 1518, Sonoma County, California","4848","480"
"1400000US06097151900","Census Tract 1519, Sonoma County, California","3286","301"
"1400000US06097152000","Census Tract 1520, Sonoma County, California","1980","272"
"1400000US06097152100","Census Tract 1521, Sonoma County, California","3136","310"
"1400000US06097152201","Census Tract 1522.01, Sonoma County, California","3937","333"
"1400000US06097152202","Census Tract 1522.02, Sonoma County, California","6510","435"
"1400000US06097152203","Census Tract 1522.03, Sonoma County, California","3535","264"
"1400000US06097152300","Census Tract 1523, Sonoma County, California","4115","255"
"1400000US06097152400","Census Tract 1524, Sonoma County, California","8367","709"
"1400000US06097152501","Census Tract 1525.01, Sonoma County, California","4352","321"
"1400000US06097152502","Census Tract 1525.02, Sonoma County, California","3782","449"
"1400000US06097152600","Census Tract 1526, Sonoma County, California","8131","473"
"1400000US06097152701","Census Tract 1527.01, Sonoma County, California","4804","672"
"1400000US06097152702","Census Tract 1527.02, Sonoma County, California","5342","491"
"1400000US06097152801","Census Tract 1528.01, Sonoma County, California","4631","547"
"1400000US06097152802","Census Tract 1528.02, Sonoma County, California","7564","509"
"1400000US06097152903","Census Tract 1529.03, Sonoma County, California","5488","373"
"1400000US06097152904","Census Tract 1529.04, Sonoma County, California","5459","576"
"1400000US06097152905","Census Tract 1529.05, Sonoma County, California","4458","403"
"1400000US06097152906","Census Tract 1529.06, Sonoma County, California","5576","608"
"1400000US06097153001","Census Tract 1530.01, Sonoma County, California","7147","701"
"1400000US06097153002","Census Tract 1530.02, Sonoma County, California","6864","559"
"1400000US06097153003","Census Tract 1530.03, Sonoma County, California","5669","501"
"1400000US06097153005","Census Tract 1530.05, Sonoma County, California","7207","709"
"1400000US06097153006","Census Tract 1530.06, Sonoma County, California","8199","656"
"1400000US06097153102","Census Tract 1531.02, Sonoma County, California","5976","395"
"1400000US06097153103","Census Tract 1531.03, Sonoma County, California","4507","465"
"1400000US06097153104","Census Tract 1531.04, Sonoma County, California","3949","433"
"1400000US06097153200","Census Tract 1532, Sonoma County, California","8327","606"
"1400000US06097153300","Census Tract 1533, Sonoma County, California","12385","929"
"1400000US06097153401","Census Tract 1534.01, Sonoma County, California","6373","425"
"1400000US06097153403","Census Tract 1534.03, Sonoma County, California","3910","290"
"1400000US06097153404","Census Tract 1534.04, Sonoma County, California","4382","323"
"1400000US06097153501","Census Tract 1535.01, Sonoma County, California","4816","447"
"1400000US06097153502","Census Tract 1535.02, Sonoma County, California","4266","402"
"1400000US06097153600","Census Tract 1536, Sonoma County, California","6265","642"
"1400000US06097153703","Census Tract 1537.03, Sonoma County, California","3506","366"
"1400000US06097153704","Census Tract 1537.04, Sonoma County, California","4071","446"
"1400000US06097153705","Census Tract 1537.05, Sonoma County, California","3936","298"
"1400000US06097153706","Census Tract 1537.06, Sonoma County, California","4440","397"
"1400000US06097153801","Census Tract 1538.01, Sonoma County, California","10263","528"
"1400000US06097153804","Census Tract 1538.04, Sonoma County, California","3534","220"
"1400000US06097153806","Census Tract 1538.06, Sonoma County, California","3244","209"
"1400000US06097153807","Census Tract 1538.07, Sonoma County, California","3459","212"
"1400000US06097153808","Census Tract 1538.08, Sonoma County, California","4393","337"
"1400000US06097153809","Census Tract 1538.09, Sonoma County, California","4388","342"
"1400000US06097153901","Census Tract 1539.01, Sonoma County, California","4966","437"
"1400000US06097153902","Census Tract 1539.02, Sonoma County, California","4617","329"
"1400000US06097153903","Census Tract 1539.03, Sonoma County, California","3876","414"
"1400000US06097154000","Census Tract 1540, Sonoma County, California","2606","293"
"1400000US06097154100","Census Tract 1541, Sonoma County, California","3644","395"
"1400000US06097154201","Census Tract 1542.01, Sonoma County, California","3959","355"
"1400000US06097154202","Census Tract 1542.02, Sonoma County, California","6050","365"
"1400000US06097154302","Census Tract 1543.02, Sonoma County, California","3848","666"
"1400000US06097154303","Census Tract 1543.03, Sonoma County, California","1528","188"
"1400000US06097154304","Census Tract 1543.04, Sonoma County, California","2455","384"
"1400000US06097990100","Census Tract 9901, Sonoma County, California","0","12"
"1400000US06099000101","Census Tract 1.01, Stanislaus County, California","5330","286"
"1400000US06099000102","Census Tract 1.02, Stanislaus County, California","4136","392"
"1400000US06099000201","Census Tract 2.01, Stanislaus County, California","5821","441"
"1400000US06099000202","Census Tract 2.02, Stanislaus County, California","7963","716"
"1400000US06099000203","Census Tract 2.03, Stanislaus County, California","10201","611"
"1400000US06099000301","Census Tract 3.01, Stanislaus County, California","2065","198"
"1400000US06099000302","Census Tract 3.02, Stanislaus County, California","2578","219"
"1400000US06099000303","Census Tract 3.03, Stanislaus County, California","6138","498"
"1400000US06099000304","Census Tract 3.04, Stanislaus County, California","5329","375"
"1400000US06099000402","Census Tract 4.02, Stanislaus County, California","11695","534"
"1400000US06099000403","Census Tract 4.03, Stanislaus County, California","4029","316"
"1400000US06099000404","Census Tract 4.04, Stanislaus County, California","6104","575"
"1400000US06099000501","Census Tract 5.01, Stanislaus County, California","8309","632"
"1400000US06099000503","Census Tract 5.03, Stanislaus County, California","4800","259"
"1400000US06099000504","Census Tract 5.04, Stanislaus County, California","8852","563"
"1400000US06099000505","Census Tract 5.05, Stanislaus County, California","5680","496"
"1400000US06099000506","Census Tract 5.06, Stanislaus County, California","4092","342"
"1400000US06099000510","Census Tract 5.10, Stanislaus County, California","8439","691"
"1400000US06099000601","Census Tract 6.01, Stanislaus County, California","4405","387"
"1400000US06099000602","Census Tract 6.02, Stanislaus County, California","3111","262"
"1400000US06099000801","Census Tract 8.01, Stanislaus County, California","6430","460"
"1400000US06099000803","Census Tract 8.03, Stanislaus County, California","5060","479"
"1400000US06099000805","Census Tract 8.05, Stanislaus County, California","6582","549"
"1400000US06099000806","Census Tract 8.06, Stanislaus County, California","4519","360"
"1400000US06099000807","Census Tract 8.07, Stanislaus County, California","3700","307"
"1400000US06099000905","Census Tract 9.05, Stanislaus County, California","5876","390"
"1400000US06099000906","Census Tract 9.06, Stanislaus County, California","5933","414"
"1400000US06099000907","Census Tract 9.07, Stanislaus County, California","3557","249"
"1400000US06099000908","Census Tract 9.08, Stanislaus County, California","5468","364"
"1400000US06099000909","Census Tract 9.09, Stanislaus County, California","5437","369"
"1400000US06099000910","Census Tract 9.10, Stanislaus County, California","7549","755"
"1400000US06099000911","Census Tract 9.11, Stanislaus County, California","4870","360"
"1400000US06099000912","Census Tract 9.12, Stanislaus County, California","17392","767"
"1400000US06099001001","Census Tract 10.01, Stanislaus County, California","6014","502"
"1400000US06099001002","Census Tract 10.02, Stanislaus County, California","3284","311"
"1400000US06099001100","Census Tract 11, Stanislaus County, California","4153","327"
"1400000US06099001200","Census Tract 12, Stanislaus County, California","3889","278"
"1400000US06099001300","Census Tract 13, Stanislaus County, California","5896","537"
"1400000US06099001400","Census Tract 14, Stanislaus County, California","6441","551"
"1400000US06099001500","Census Tract 15, Stanislaus County, California","7217","629"
"1400000US06099001601","Census Tract 16.01, Stanislaus County, California","4857","359"
"1400000US06099001603","Census Tract 16.03, Stanislaus County, California","6451","530"
"1400000US06099001604","Census Tract 16.04, Stanislaus County, California","3809","337"
"1400000US06099001700","Census Tract 17, Stanislaus County, California","2738","320"
"1400000US06099001800","Census Tract 18, Stanislaus County, California","2349","224"
"1400000US06099001900","Census Tract 19, Stanislaus County, California","4833","531"
"1400000US06099002002","Census Tract 20.02, Stanislaus County, California","4342","489"
"1400000US06099002004","Census Tract 20.04, Stanislaus County, California","6694","448"
"1400000US06099002005","Census Tract 20.05, Stanislaus County, California","4040","443"
"1400000US06099002006","Census Tract 20.06, Stanislaus County, California","4681","322"
"1400000US06099002100","Census Tract 21, Stanislaus County, California","3112","462"
"1400000US06099002200","Census Tract 22, Stanislaus County, California","6206","549"
"1400000US06099002301","Census Tract 23.01, Stanislaus County, California","8850","579"
"1400000US06099002302","Census Tract 23.02, Stanislaus County, California","3759","404"
"1400000US06099002401","Census Tract 24.01, Stanislaus County, California","3848","310"
"1400000US06099002402","Census Tract 24.02, Stanislaus County, California","5567","546"
"1400000US06099002501","Census Tract 25.01, Stanislaus County, California","6944","646"
"1400000US06099002503","Census Tract 25.03, Stanislaus County, California","4848","558"
"1400000US06099002504","Census Tract 25.04, Stanislaus County, California","4588","416"
"1400000US06099002602","Census Tract 26.02, Stanislaus County, California","5703","551"
"1400000US06099002603","Census Tract 26.03, Stanislaus County, California","3291","293"
"1400000US06099002604","Census Tract 26.04, Stanislaus County, California","4801","403"
"1400000US06099002605","Census Tract 26.05, Stanislaus County, California","3837","354"
"1400000US06099002701","Census Tract 27.01, Stanislaus County, California","3935","318"
"1400000US06099002702","Census Tract 27.02, Stanislaus County, California","6838","548"
"1400000US06099002801","Census Tract 28.01, Stanislaus County, California","5823","489"
"1400000US06099002802","Census Tract 28.02, Stanislaus County, California","6669","767"
"1400000US06099002803","Census Tract 28.03, Stanislaus County, California","2864","291"
"1400000US06099002901","Census Tract 29.01, Stanislaus County, California","4615","377"
"1400000US06099002902","Census Tract 29.02, Stanislaus County, California","8359","321"
"1400000US06099003001","Census Tract 30.01, Stanislaus County, California","10029","782"
"1400000US06099003002","Census Tract 30.02, Stanislaus County, California","7837","802"
"1400000US06099003100","Census Tract 31, Stanislaus County, California","4161","450"
"1400000US06099003201","Census Tract 32.01, Stanislaus County, California","4806","409"
"1400000US06099003202","Census Tract 32.02, Stanislaus County, California","17848","577"
"1400000US06099003300","Census Tract 33, Stanislaus County, California","6076","600"
"1400000US06099003400","Census Tract 34, Stanislaus County, California","1661","259"
"1400000US06099003500","Census Tract 35, Stanislaus County, California","12021","346"
"1400000US06099003603","Census Tract 36.03, Stanislaus County, California","3382","446"
"1400000US06099003604","Census Tract 36.04, Stanislaus County, California","9218","537"
"1400000US06099003605","Census Tract 36.05, Stanislaus County, California","8068","519"
"1400000US06099003606","Census Tract 36.06, Stanislaus County, California","12851","698"
"1400000US06099003700","Census Tract 37, Stanislaus County, California","4669","392"
"1400000US06099003802","Census Tract 38.02, Stanislaus County, California","5339","467"
"1400000US06099003803","Census Tract 38.03, Stanislaus County, California","3135","263"
"1400000US06099003804","Census Tract 38.04, Stanislaus County, California","7417","770"
"1400000US06099003805","Census Tract 38.05, Stanislaus County, California","3098","237"
"1400000US06099003904","Census Tract 39.04, Stanislaus County, California","4652","358"
"1400000US06099003905","Census Tract 39.05, Stanislaus County, California","4319","230"
"1400000US06099003906","Census Tract 39.06, Stanislaus County, California","5404","471"
"1400000US06099003907","Census Tract 39.07, Stanislaus County, California","7308","469"
"1400000US06099003908","Census Tract 39.08, Stanislaus County, California","2428","241"
"1400000US06099003909","Census Tract 39.09, Stanislaus County, California","5992","501"
"1400000US06099004000","Census Tract 40, Stanislaus County, California","3880","301"
"1400000US06101050101","Census Tract 501.01, Sutter County, California","6878","619"
"1400000US06101050102","Census Tract 501.02, Sutter County, California","5061","373"
"1400000US06101050201","Census Tract 502.01, Sutter County, California","3393","302"
"1400000US06101050202","Census Tract 502.02, Sutter County, California","3608","283"
"1400000US06101050301","Census Tract 503.01, Sutter County, California","2421","143"
"1400000US06101050302","Census Tract 503.02, Sutter County, California","5824","521"
"1400000US06101050401","Census Tract 504.01, Sutter County, California","4665","346"
"1400000US06101050402","Census Tract 504.02, Sutter County, California","3635","280"
"1400000US06101050403","Census Tract 504.03, Sutter County, California","3705","245"
"1400000US06101050501","Census Tract 505.01, Sutter County, California","6596","439"
"1400000US06101050503","Census Tract 505.03, Sutter County, California","7019","501"
"1400000US06101050504","Census Tract 505.04, Sutter County, California","7242","523"
"1400000US06101050601","Census Tract 506.01, Sutter County, California","6281","497"
"1400000US06101050603","Census Tract 506.03, Sutter County, California","4622","292"
"1400000US06101050604","Census Tract 506.04, Sutter County, California","4354","335"
"1400000US06101050701","Census Tract 507.01, Sutter County, California","4846","475"
"1400000US06101050702","Census Tract 507.02, Sutter County, California","6032","360"
"1400000US06101050800","Census Tract 508, Sutter County, California","3342","254"
"1400000US06101050900","Census Tract 509, Sutter County, California","1499","143"
"1400000US06101051000","Census Tract 510, Sutter County, California","2598","319"
"1400000US06101051100","Census Tract 511, Sutter County, California","2488","190"
"1400000US06103000100","Census Tract 1, Tehama County, California","4948","399"
"1400000US06103000200","Census Tract 2, Tehama County, California","7692","743"
"1400000US06103000300","Census Tract 3, Tehama County, California","4433","486"
"1400000US06103000400","Census Tract 4, Tehama County, California","6220","513"
"1400000US06103000500","Census Tract 5, Tehama County, California","5130","483"
"1400000US06103000600","Census Tract 6, Tehama County, California","5645","615"
"1400000US06103000700","Census Tract 7, Tehama County, California","7724","580"
"1400000US06103000800","Census Tract 8, Tehama County, California","4315","589"
"1400000US06103000900","Census Tract 9, Tehama County, California","3375","334"
"1400000US06103001000","Census Tract 10, Tehama County, California","6608","685"
"1400000US06103001100","Census Tract 11, Tehama County, California","7822","727"
"1400000US06105000101","Census Tract 1.01, Trinity County, California","2522","291"
"1400000US06105000102","Census Tract 1.02, Trinity County, California","4091","343"
"1400000US06105000200","Census Tract 2, Trinity County, California","2011","264"
"1400000US06105000300","Census Tract 3, Trinity County, California","3182","350"
"1400000US06105000400","Census Tract 4, Trinity County, California","894","152"
"1400000US06107000100","Census Tract 1, Tulare County, California","4845","385"
"1400000US06107000201","Census Tract 2.01, Tulare County, California","9384","988"
"1400000US06107000202","Census Tract 2.02, Tulare County, California","2369","311"
"1400000US06107000301","Census Tract 3.01, Tulare County, California","7486","813"
"1400000US06107000302","Census Tract 3.02, Tulare County, California","3205","327"
"1400000US06107000401","Census Tract 4.01, Tulare County, California","6242","422"
"1400000US06107000402","Census Tract 4.02, Tulare County, California","7415","614"
"1400000US06107000501","Census Tract 5.01, Tulare County, California","7097","494"
"1400000US06107000502","Census Tract 5.02, Tulare County, California","4107","456"
"1400000US06107000600","Census Tract 6, Tulare County, California","6998","751"
"1400000US06107000701","Census Tract 7.01, Tulare County, California","2425","285"
"1400000US06107000702","Census Tract 7.02, Tulare County, California","6028","262"
"1400000US06107000800","Census Tract 8, Tulare County, California","7837","954"
"1400000US06107000900","Census Tract 9, Tulare County, California","9746","765"
"1400000US06107001003","Census Tract 10.03, Tulare County, California","25636","1434"
"1400000US06107001004","Census Tract 10.04, Tulare County, California","7791","640"
"1400000US06107001005","Census Tract 10.05, Tulare County, California","2785","244"
"1400000US06107001006","Census Tract 10.06, Tulare County, California","5144","476"
"1400000US06107001100","Census Tract 11, Tulare County, California","6950","593"
"1400000US06107001200","Census Tract 12, Tulare County, California","1245","187"
"1400000US06107001301","Census Tract 13.01, Tulare County, California","8734","942"
"1400000US06107001302","Census Tract 13.02, Tulare County, California","9219","920"
"1400000US06107001400","Census Tract 14, Tulare County, California","4826","404"
"1400000US06107001501","Census Tract 15.01, Tulare County, California","5421","371"
"1400000US06107001502","Census Tract 15.02, Tulare County, California","5745","371"
"1400000US06107001601","Census Tract 16.01, Tulare County, California","5422","497"
"1400000US06107001602","Census Tract 16.02, Tulare County, California","6023","474"
"1400000US06107001701","Census Tract 17.01, Tulare County, California","6626","860"
"1400000US06107001703","Census Tract 17.03, Tulare County, California","6458","669"
"1400000US06107001704","Census Tract 17.04, Tulare County, California","7474","538"
"1400000US06107001800","Census Tract 18, Tulare County, California","4608","473"
"1400000US06107001901","Census Tract 19.01, Tulare County, California","3761","344"
"1400000US06107001902","Census Tract 19.02, Tulare County, California","4337","341"
"1400000US06107002002","Census Tract 20.02, Tulare County, California","4370","499"
"1400000US06107002003","Census Tract 20.03, Tulare County, California","6426","600"
"1400000US06107002004","Census Tract 20.04, Tulare County, California","4972","443"
"1400000US06107002006","Census Tract 20.06, Tulare County, California","4364","404"
"1400000US06107002007","Census Tract 20.07, Tulare County, California","8642","625"
"1400000US06107002008","Census Tract 20.08, Tulare County, California","2562","254"
"1400000US06107002009","Census Tract 20.09, Tulare County, California","3795","288"
"1400000US06107002100","Census Tract 21, Tulare County, California","2536","231"
"1400000US06107002202","Census Tract 22.02, Tulare County, California","5765","403"
"1400000US06107002203","Census Tract 22.03, Tulare County, California","4663","404"
"1400000US06107002204","Census Tract 22.04, Tulare County, California","6280","548"
"1400000US06107002302","Census Tract 23.02, Tulare County, California","4611","337"
"1400000US06107002303","Census Tract 23.03, Tulare County, California","6636","740"
"1400000US06107002304","Census Tract 23.04, Tulare County, California","1885","181"
"1400000US06107002400","Census Tract 24, Tulare County, California","14401","817"
"1400000US06107002500","Census Tract 25, Tulare County, California","4035","504"
"1400000US06107002601","Census Tract 26.01, Tulare County, California","4635","515"
"1400000US06107002602","Census Tract 26.02, Tulare County, California","5749","545"
"1400000US06107002700","Census Tract 27, Tulare County, California","5237","561"
"1400000US06107002800","Census Tract 28, Tulare County, California","3599","433"
"1400000US06107002901","Census Tract 29.01, Tulare County, California","4202","389"
"1400000US06107002903","Census Tract 29.03, Tulare County, California","4717","474"
"1400000US06107002904","Census Tract 29.04, Tulare County, California","5175","414"
"1400000US06107003001","Census Tract 30.01, Tulare County, California","4702","434"
"1400000US06107003002","Census Tract 30.02, Tulare County, California","3525","340"
"1400000US06107003100","Census Tract 31, Tulare County, California","3515","293"
"1400000US06107003200","Census Tract 32, Tulare County, California","7396","427"
"1400000US06107003300","Census Tract 33, Tulare County, California","8019","813"
"1400000US06107003400","Census Tract 34, Tulare County, California","6781","534"
"1400000US06107003501","Census Tract 35.01, Tulare County, California","2879","284"
"1400000US06107003502","Census Tract 35.02, Tulare County, California","12394","755"
"1400000US06107003601","Census Tract 36.01, Tulare County, California","7569","722"
"1400000US06107003602","Census Tract 36.02, Tulare County, California","7130","603"
"1400000US06107003700","Census Tract 37, Tulare County, California","6449","746"
"1400000US06107003801","Census Tract 38.01, Tulare County, California","3021","344"
"1400000US06107003802","Census Tract 38.02, Tulare County, California","4604","535"
"1400000US06107003901","Census Tract 39.01, Tulare County, California","6648","711"
"1400000US06107003902","Census Tract 39.02, Tulare County, California","5549","543"
"1400000US06107004000","Census Tract 40, Tulare County, California","582","74"
"1400000US06107004101","Census Tract 41.01, Tulare County, California","9417","865"
"1400000US06107004102","Census Tract 41.02, Tulare County, California","1999","249"
"1400000US06107004200","Census Tract 42, Tulare County, California","5934","671"
"1400000US06107004300","Census Tract 43, Tulare County, California","7437","504"
"1400000US06107004400","Census Tract 44, Tulare County, California","7541","607"
"1400000US06107004500","Census Tract 45, Tulare County, California","6161","564"
"1400000US06109001100","Census Tract 11, Tuolumne County, California","3770","325"
"1400000US06109001200","Census Tract 12, Tuolumne County, California","3516","289"
"1400000US06109002100","Census Tract 21, Tuolumne County, California","4391","457"
"1400000US06109002200","Census Tract 22, Tuolumne County, California","8493","676"
"1400000US06109003100","Census Tract 31, Tuolumne County, California","5783","667"
"1400000US06109003200","Census Tract 32, Tuolumne County, California","5933","645"
"1400000US06109004100","Census Tract 41, Tuolumne County, California","5491","584"
"1400000US06109004200","Census Tract 42, Tuolumne County, California","3487","551"
"1400000US06109005100","Census Tract 51, Tuolumne County, California","8502","670"
"1400000US06109005201","Census Tract 52.01, Tuolumne County, California","2170","340"
"1400000US06109985202","Census Tract 9852.02, Tuolumne County, California","2509","253"
"1400000US06111000100","Census Tract 1, Ventura County, California","620","133"
"1400000US06111000200","Census Tract 2, Ventura County, California","2387","279"
"1400000US06111000302","Census Tract 3.02, Ventura County, California","8257","559"
"1400000US06111000303","Census Tract 3.03, Ventura County, California","5076","417"
"1400000US06111000304","Census Tract 3.04, Ventura County, California","4279","474"
"1400000US06111000400","Census Tract 4, Ventura County, California","6021","514"
"1400000US06111000500","Census Tract 5, Ventura County, California","1697","177"
"1400000US06111000600","Census Tract 6, Ventura County, California","5969","538"
"1400000US06111000701","Census Tract 7.01, Ventura County, California","7508","657"
"1400000US06111000702","Census Tract 7.02, Ventura County, California","3240","323"
"1400000US06111000800","Census Tract 8, Ventura County, California","8465","569"
"1400000US06111000901","Census Tract 9.01, Ventura County, California","2503","272"
"1400000US06111000902","Census Tract 9.02, Ventura County, California","2026","182"
"1400000US06111000903","Census Tract 9.03, Ventura County, California","5854","461"
"1400000US06111001001","Census Tract 10.01, Ventura County, California","2560","251"
"1400000US06111001002","Census Tract 10.02, Ventura County, California","6357","832"
"1400000US06111001101","Census Tract 11.01, Ventura County, California","4957","379"
"1400000US06111001102","Census Tract 11.02, Ventura County, California","3660","313"
"1400000US06111001201","Census Tract 12.01, Ventura County, California","5147","373"
"1400000US06111001202","Census Tract 12.02, Ventura County, California","7385","497"
"1400000US06111001204","Census Tract 12.04, Ventura County, California","3036","291"
"1400000US06111001206","Census Tract 12.06, Ventura County, California","778","162"
