objectid,CNN,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,SIG_NUM,TYPE,IC_MAKE,MODEL,CABINET_SI,SYSTEM_NUM,MASTER,BBS,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,INTERCONNE,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,LAMP_ASSGN,LAMP_SORT,SORT_ME,APS,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
13113,23890000,06TH ST,BRANNAN,,US I-280 ON/OFF RAMPS,6,,9041500,SIGNAL,MCCAIN,2070-TS2-1,MSF,75,,YES-UPSTEALTH,,ALL,,GPS,FIBER,,,,BRANNAN/TOWNSEND,FULL DONE,1/01,2002,NONE,NONE,DONE,NONE,FEDS,,1957,280,,25,X,75,0,05,,,APS iNS 3WIRE CALTRANS APS (6),POINT (-122.400981568 37.774808776),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission Bay,6,32,32,1,10,4
14108,54065000,GENEVA,STONERIDGE,OPTICOM,,10.11,,9393300,SIGNAL,MCCAIN,2070-TS2-1,MSF,70,,,,ALL,YES,GPS,PROXIM,"TSP,FIRE PREEMPT",,,WALK FIRST NEW SIGNALS,NEW DONE,,2019,DONE,NONE,NONE,NONE,SFMTA PROP-A,,2019,,,0,,0,0,33,,,APS ENAV 2WIRE WF NEW (2),POINT (-122.426201909 37.710921035),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Excelsior,11,58,58,9,1,7
12826,20250000,03RD ST,MARIN,VETAG,,10,,9021700,SIGNAL,ECONOLITE,2070-TS2-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO,ALL,YES,GPS,FIBER,"HEAVY RAIL,BRIDGE PREEMPT, TRANSIT PREEMPT",,,3RDLRP,NEW DONE,10/01,2005,DONE,NONE,NONE,NONE,MUNI,,2006,,,0,,0,0,75,,,APS_2WIRE_PH1 (8),POINT (-122.387456311 37.749004759),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Bayview Hunters Point,10,56,56,2,9,1
13063,24331000,FULTON,HYDE,,,5,,9374500,SIGNAL,MCCAIN,2070-TS2-1,G,78,,,,ALL,,GPS,,,,,,NONE,,0,,,,,,,1959,,,0,,0,0,30,,,APS_4WIRE_PH2 (6),POINT (-122.415126955 37.779788527),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,5,21,21,5,10,36
12886,21486000,GENEVA,MISSION,OPTICOM,,11,,9390000,SIGNAL,ECONOLITE,2070-TS2-1,MSF,30,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,"CT 23, MISSION IV",FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1950,,,0,,0,0,54,,,APS_4WIRE_PH2 (8),POINT (-122.441019562 37.716459546),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Excelsior,11,80,80,9,1,7
13031,24720000,KEARNY,SUTTER,OPTICOM,,3,,9449300,SIGNAL,MCCAIN,2070-TS2-1,G,78,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,Kearny Paving,,,0,NONE,NONE,NONE,NONE,SALES TAX,,1954,,,0,,0,0,74,,,,POINT (-122.403841564 37.789829339),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Financial District/South Beach,3,19,19,6,3,8
13586,26026000,DIVISADERO,HAIGHT,,,5,,9299000,SIGNAL,MCCAIN,2070-TS2-1,G,16,,,,ALL,,GPS,,,,,ABOVE GRADE; CT 24,MOD AFTER FULL DONE,10/14; 06/98,1999,NONE,DONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,38,,,APS 4WIRE PCS3 (8),POINT (-122.437045612 37.771267424),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Haight Ashbury,5,112,112,4,11,3
14157,52239000,OCEAN,OFF RAMP I-280,,,7.11,,9503000,BEACON,JSF,,,BEACON,,,,,YES,,,,,,Balboa Park Station Area,BEACON DONE,,0,,,,DONE,,,2017,280,X,33,X,67,0,,,,,POINT (-122.44917813 37.723002938),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Oceanview/Merced/Ingleside,11,95,95,9,8,24
13304,30765000,BATTERY,BROADWAY,OPTICOM,,3,,9183500,SIGNAL,MCCAIN,2070-TS2-1,MSF,07A,,,,ALL,,GPS,,FIRE PREEMPT,,,CT 34; CT 33; Broadway Streetscape - Phase I,MOD AFTER MOD AFTER FULL PENDING,07/14,2014,NONE,PENDING,DONE,NONE,SALES TAX,,1959,,,0,,0,0,06,,,,POINT (-122.401051293 37.798580054),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Financial District/South Beach,3,77,77,6,3,8
13392,24077000,22ND ST,FOLSOM,,,9,,9126500,SIGNAL,MCCAIN,2070-TS2-1,G,22,,,,PENDING,,GPS,,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1958,,,0,,0,0,26,,,PENDING,POINT (-122.414387601 37.755699465),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,9,53,53,3,2,20
12918,33647000,BACON,SAN BRUNO,OPTICOM,,9,,9177500,SIGNAL,MCCAIN,2070-TS2-1,MSF,ISOLATED,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,San Bruno; CT 49,MOD AFTER NEW DONE,,1999,DONE,DONE,NONE,NONE,SALES TAX,,1998,,,0,,0,0,04,,,,POINT (-122.40359289 37.727634127),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Portola,9,91,91,2,2,25
14235,22465000,RICE,SAN JOSE,,,11,,0,CALTRANS - HAWK,,,,CALTRANS,,,,ALL,YES,,,,,,,CALTRANS,,0,,,,,,,2020,82,X,100,,0,0,not ours,,,APS HAWK,POINT (-122.458241195 37.708999302),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Outer Mission,11,66,66,10,1,28
13058,24893000,CYRIL MAGNIN,EDDY,OPTICOM,,3,,9292000,SIGNAL,MCCAIN,2070-TS2-1,MSF,01D,,,,ALL,,GPS,PROXIM,FIRE PREEMPT,,BETTER MARKET,,FULL FUTURE,,0,,,FUTURE,,,,1982,,,0,,0,0,20,,,,POINT (-122.408493158 37.78445273),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,3,19,19,5,10,36
13172,25315000,BROADWAY,POLK,OPTICOM,,3,,9213500,SIGNAL,MCCAIN,2070-TS2-1,MSF,13,,,,ALL,,GPS,,FIRE PREEMPT,,,Polk HSIP; CT 18,FULL DONE,07/17,2017,NONE,NONE,DONE,NONE,FEDERAL,,1952,,,0,,0,0,64,,,APS ENAV 2WIRE POLK (8),POINT (-122.421768167 37.795945403),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Russian Hill,3,105,105,4,3,32
13407,25684000,18TH ST,DOLORES,,,8,,9098000,SIGNAL,EAGLE,2070-TS2-1,G,22F,,,,ALL,,GPS,12C,,,,CT 32,MOD DONE,,2009,,DONE,,,,,1954,,,0,,0,0,19,,,APS iNS 3WIRE IN-HOUSE (8),POINT (-122.426076502 37.761427134),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,8,37,37,3,5,20
13538,27547000,25TH AVE,ANZA,,,1,,9140000,SIGNAL,MCCAIN,2070-TS2-1,G,69,,,,PENDING,,GPS,,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1959,,,0,,0,0,78,,,PENDING,POINT (-122.484595238 37.778165834),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Outer Richmond,1,8,8,8,4,29
12888,21751000,MISSION,ONONDAGA,OPTICOM,,11,,9488500,SIGNAL,MCCAIN,2070-TS2-1,MSF65-ATC,26,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,MISSION IV,Above Grade,FULL FUTURE,10/14,0,NONE,DONE,FUTURE,NONE,SALES TAX,,1955,,,0,,0,0,54,,,,POINT (-122.437461139 37.721163549),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Excelsior,11,80,80,9,1,7
14278,27207000,TURK,WILLARD NORTH,,,1,,0,PENDING BEACON,,,,,,,,,,,,,,Walk First RRFB,,BEACON PENDING,,0,NONE,NONE,NONE,PENDING,,,0,,,0,,0,0,,,,,POINT (-122.456863368 37.777401924),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Lone Mountain/USF,1,12,12,8,4,18
12830,20227000,03RD ST,HUDSON,VETAG,,10,,9018200,SIGNAL,,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO,ALL,YES,GPS,FIBER,TSP,,,3RDLRP,NEW DONE,10/01,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,75,,,APS_2WIRE_PH1 (9),POINT (-122.388754589 37.740317264),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Bayview Hunters Point,10,86,86,2,9,1
12828,20244000,03RD ST,DAVIDSON,VETAG,PHELPS,10,,9014700,SIGNAL,ECONOLITE,2070-TS2-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO,ALL,YES,GPS,FIBER,TSP,,,3RDLRP,NEW DONE,10/01,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,75,,,APS_4WIRE_PH1 (11),POINT (-122.387629454 37.743527928),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Bayview Hunters Point,10,56,56,2,9,1
