"dt_pacific","hour_pacific","Max","Average"
2024-06-14,09:47:40,144358,1062.49842271293
2024-06-14,09:48:00,144378,1004.58099688473
2024-06-14,09:48:20,144398,968.599700149925
2024-06-14,09:48:40,144418,1054.84514003295
2024-06-14,09:49:00,144438,995.328149300155
2024-06-14,09:49:20,144458,1040.10731707317
2024-06-14,09:49:40,144478,1101.49397590362
2024-06-14,09:50:00,144498,1040.20280811232
2024-06-14,09:50:20,144518,1130.76101694915
2024-06-14,09:50:40,144538,1054.98582677165
2024-06-14,09:51:00,144558,1070.64847512039
2024-06-14,09:51:20,144578,1174.87301587302
2024-06-14,09:51:40,144598,1035.82407407407
2024-06-14,09:52:00,144618,1134.05237315876
2024-06-14,09:52:20,144638,1119.56865912762
2024-06-14,09:52:40,144658,1105.25755166932
2024-06-14,09:53:00,144678,1029.39583333333
2024-06-14,09:53:20,144698,1000.766718507
2024-06-14,09:53:40,144718,1067.22166666667
2024-06-14,09:54:00,144738,1081.38644067797
2024-06-14,09:54:20,144758,1087.23559322034
2024-06-14,09:54:40,144778,1041.91410048622
2024-06-14,09:55:00,144798,997.996753246753
2024-06-14,09:55:20,144818,939.37899543379
2024-06-14,09:55:40,144838,1010.44098360656
2024-06-14,09:56:00,144858,1104.81081081081
2024-06-14,09:56:20,144878,1027.07166666667
2024-06-14,09:56:40,144898,1058.89328743546
2024-06-14,09:57:00,144918,1091.10178571428
2024-06-14,09:57:20,144938,1005.67973856209
2024-06-14,09:57:40,144958,1073.7880910683
2024-06-14,09:58:00,144978,1011.98324958124
2024-06-14,09:58:20,144998,956.959119496855
2024-06-14,09:58:40,145018,953.0921875
2024-06-14,09:59:00,145038,984.064724919095
2024-06-14,09:59:20,145058,990.308441558442
2024-06-14,09:59:40,145078,980.836276083466
2024-06-14,10:00:00,145098,888.794444444445
2024-06-14,10:00:20,145118,1111.51313485114
2024-06-14,10:00:40,145138,1010.54502369668
2024-06-14,10:01:00,145158,926.457848837209
2024-06-14,10:01:20,145178,1001.74208860759
2024-06-14,10:01:40,145198,967.079268292682
2024-06-14,10:02:00,145218,1000.58319604613
2024-06-14,10:02:20,145238,947.19129082426
2024-06-14,10:02:40,145258,1063.7701754386
2024-06-14,10:03:00,145278,1055.89130434783
2024-06-14,10:03:20,145298,1108.65079365079
2024-06-14,10:03:40,145318,1014.64262820513
2024-06-14,10:04:00,145338,1051.18302828619
2024-06-14,10:04:20,145358,998.203149606299
2024-06-14,10:04:40,145378,1088.6147260274
2024-06-14,10:05:00,145398,914.524332810048
2024-06-14,10:05:20,145418,1026.90459363958
2024-06-14,10:05:40,145438,929.28417266187
2024-06-14,10:06:00,145458,893.475590551181
2024-06-14,10:06:20,145478,972.496563573882
2024-06-14,10:06:40,145498,886.865624999999
2024-06-14,10:07:00,145518,931.740932642487
2024-06-14,10:07:20,145538,914.064297800339
2024-06-14,10:07:40,145558,841.917398945518
2024-06-14,10:08:00,145578,858.217115689382
2024-06-14,10:08:20,145598,961.498220640569
2024-06-14,10:08:40,145618,894.191103789127
2024-06-14,10:09:00,145638,1024.17803030303
2024-06-14,10:09:20,145658,895.945634266886
2024-06-14,10:09:40,145678,884.471544715447
2024-06-14,10:10:00,145698,911.655448717946
2024-06-14,10:10:20,145718,996.269230769231
2024-06-14,10:10:40,145738,951.460898502497
2024-06-14,10:11:00,145758,899.181518151815
2024-06-14,10:11:20,145778,934.090753424657
2024-06-14,10:11:40,145798,852.632970451011
2024-06-14,10:12:00,145818,842.108024691358
2024-06-14,10:12:20,145838,958.270175438596
2024-06-14,10:12:40,145858,950.939550949914
2024-06-14,10:13:00,145878,815.510268562402
2024-06-14,10:13:20,145898,893.813953488373
2024-06-14,10:13:40,145918,881.949074074074
2024-06-14,10:14:00,145938,824.795853269538
2024-06-14,10:14:20,62048,568.545454545455
2024-06-14,10:14:40,145978,820.3168
2024-06-14,10:15:00,145998,967.651542649728
2024-06-14,10:15:20,146018,873.285714285714
2024-06-14,10:15:40,146038,889.194719471946
2024-06-14,10:16:00,146058,850.241706161138
2024-06-14,10:16:20,146078,863.8272
2024-06-14,10:16:40,146098,828.735068912709
2024-06-14,10:17:00,146118,840.861586314152
2024-06-14,10:17:20,146138,814.443778110944
2024-06-14,10:17:40,146158,918.81601362862
2024-06-14,10:18:00,146178,960.950089126559
2024-06-14,10:18:20,146198,868.890850722311
2024-06-14,10:18:40,146218,856.011075949367
2024-06-14,10:19:00,146238,840.331158238173
2024-06-14,10:19:20,146258,819.740506329114
2024-06-14,10:19:40,146278,819.435126582277
2024-06-14,10:20:00,146298,786.653786707883
2024-06-14,10:20:20,146318,840.327390599676
2024-06-14,10:20:40,146338,866.9512605042
2024-06-14,10:21:00,146358,790.495974235105
2024-06-14,10:21:20,146378,642.007451564828
2024-06-14,10:21:40,146398,695.439024390244
2024-06-14,10:22:00,146418,687.638972809668
2024-06-14,10:22:20,146438,704.975308641976
2024-06-14,10:22:40,146458,704.525423728814
2024-06-14,10:23:00,146478,741.184466019417
2024-06-14,10:23:20,146498,714.231366459628
2024-06-14,10:23:40,146518,770.70340356564
2024-06-14,10:24:00,146538,793.305357142858
2024-06-14,10:24:20,146558,724.605815831987
2024-06-14,10:24:40,146578,789.501792114696
2024-06-14,10:25:00,146598,662.468267581475
2024-06-14,10:25:20,146618,610.38694267516
2024-06-14,10:25:40,146638,591.717156105101
2024-06-14,10:26:00,146658,736.214678899082
2024-06-14,10:26:20,146678,572.113924050633
2024-06-14,10:26:40,146698,683.647959183674
2024-06-14,10:27:00,146718,619.639934533551
2024-06-14,10:27:20,146738,594.395312499999
2024-06-14,10:27:40,146758,657.307958477508
2024-06-14,10:28:00,146778,712.442477876107
2024-06-14,10:28:20,146798,620.216257668711
2024-06-14,10:28:40,146818,672.273631840796
2024-06-14,10:29:00,146838,627.687388987566
2024-06-14,10:29:20,146858,587.077429983526
2024-06-14,10:29:40,146878,574.306946688206
2024-06-14,10:30:00,146898,686.632478632479
2024-06-14,10:30:20,146918,643.127591706539
2024-06-14,10:30:40,146938,687.455479452054
2024-06-14,10:31:00,146958,630.111666666667
2024-06-14,10:31:20,146978,628.793729372938
2024-06-14,10:31:40,146998,693.949275362319
2024-06-14,10:32:00,147018,715.411149825783
2024-06-14,10:32:20,147038,678.116393442622
2024-06-14,10:32:40,147058,716.868055555556
2024-06-14,10:33:00,147078,688.364937388193
2024-06-14,10:33:20,147098,606.934782608696
2024-06-14,10:33:40,147118,645.750415973377
2024-06-14,10:34:00,147138,790.053742802304
2024-06-14,10:34:20,147158,673.317434210526
2024-06-14,10:34:40,147178,689.547420965058
2024-06-14,10:35:00,147198,702.388384754991
2024-06-14,10:35:20,147218,599.792013311147
2024-06-14,10:35:40,147238,683.261862917399
2024-06-14,10:36:00,147258,818.700396825397
2024-06-14,10:36:20,147278,654.0625
2024-06-14,10:36:40,147298,744.041218637993
2024-06-14,10:37:00,147318,735.115586690017
2024-06-14,10:37:20,147338,643.852359208524
2024-06-14,10:37:40,147358,656.401854714064
2024-06-14,10:38:00,147378,740.005033557047
2024-06-14,10:38:20,147398,701.627725856698
2024-06-14,10:38:40,147418,794.83542039356
2024-06-14,10:39:00,147438,884.061630218687
2024-06-14,10:39:20,147458,676.735735735736
2024-06-14,10:39:40,147478,804.942028985507
2024-06-14,10:40:00,147498,825.507826086957
2024-06-14,10:40:20,147518,733.122887864824
2024-06-14,10:40:40,147538,831.017482517482
2024-06-14,10:41:00,147558,744.448105436573
2024-06-14,10:41:20,147578,708.040561622464
2024-06-14,10:41:40,147598,755.030150753769
2024-06-14,10:42:00,147618,802.545283018867
2024-06-14,10:42:20,147638,710.664974619289
2024-06-14,10:42:40,147658,693.713128038898
2024-06-14,10:43:00,147678,805.080808080808
2024-06-14,10:43:20,147698,745.414330218068
2024-06-14,10:43:40,147718,831.173451327433
2024-06-14,10:44:00,147738,828.53251318102
2024-06-14,10:44:20,147758,750.101426307449
2024-06-14,10:44:40,147778,792.6756302521
2024-06-14,10:45:00,147798,707.688172043011
2024-06-14,10:45:20,147818,626.95087163233
2024-06-14,10:45:40,147838,733.320895522388
2024-06-14,10:46:00,147858,760.731397459165
2024-06-14,10:46:20,147878,688.824302134647
2024-06-14,10:46:40,147898,734.888501742161
2024-06-14,10:47:00,147918,755.142857142858
2024-06-14,10:47:20,147938,686.881278538814
2024-06-14,10:47:40,147958,760.869712351947
2024-06-14,10:48:00,147978,802.998211091235
2024-06-14,10:48:20,147998,775.309688581315
2024-06-14,10:48:40,148018,764.729452054794
2024-06-14,10:49:00,148038,876.517625231911
2024-06-14,10:49:20,148058,745.173708920188
2024-06-14,10:49:40,148078,869.406249999999
2024-06-14,10:50:00,148098,824.878260869565
2024-06-14,10:50:20,148118,764.729032258065
2024-06-14,10:50:40,148138,867.091575091575
2024-06-14,10:51:00,148158,673.646964856231
2024-06-14,10:51:20,148178,741.231707317073
2024-06-14,10:51:40,148198,736.982486865149
2024-06-14,10:52:00,148218,746.990548204159
2024-06-14,10:52:20,148238,622.13707165109
2024-06-14,10:52:40,148258,719.963235294118
2024-06-14,10:53:00,148278,775.491379310345
2024-06-14,10:53:20,148298,806.397849462366
2024-06-14,10:53:40,148318,823.581651376147
2024-06-14,10:54:00,148338,750.9911971831
2024-06-14,10:54:20,148358,658.289877300613
2024-06-14,10:54:40,148378,684.681672025723
2024-06-14,10:55:00,148398,779.595197255574
2024-06-14,10:55:20,148418,710.324367088607
2024-06-14,10:55:40,148438,714.51880877743
2024-06-14,10:56:00,148458,696.248275862069
2024-06-14,10:56:20,148478,654.99676898223
2024-06-14,10:56:40,148498,741.713235294117
2024-06-14,10:57:00,148518,672.166666666667
2024-06-14,10:57:20,148538,677.176079734219
2024-06-14,10:57:40,148558,749.602587800369
2024-06-14,10:58:00,148578,650.885860306644
2024-06-14,10:58:20,148598,618.756451612903
2024-06-14,10:58:40,148618,663.639084507041
2024-06-14,10:59:00,148638,725.5456053068
2024-06-14,10:59:20,148658,652.229289940829
2024-06-14,10:59:40,148678,760.265270506109
2024-06-14,11:00:00,148698,718.904761904762
2024-06-14,11:00:20,148718,715.169934640523
2024-06-14,11:00:40,148738,862.807157057652
2024-06-14,11:01:00,148758,695.194915254236
2024-06-14,11:01:20,148778,628.596969696969
2024-06-14,11:01:40,148798,739.146953405018
2024-06-14,11:02:00,148818,679.636678200692
2024-06-14,11:02:20,148838,685.161397670549
2024-06-14,11:02:40,148858,722.279232111693
2024-06-14,11:03:00,148878,678.878289473685
2024-06-14,11:03:20,148898,676.970149253732
2024-06-14,11:03:40,148918,750.552680221812
2024-06-14,11:04:00,148938,712.522807017544
2024-06-14,11:04:20,148958,622.444785276073
2024-06-14,11:04:40,148978,656.266009852217
2024-06-14,11:05:00,148998,665.048494983277
2024-06-14,11:05:20,149018,638.251993620415
2024-06-14,11:05:40,149038,748.362948960302
2024-06-14,11:06:00,149058,666.391231028668
2024-06-14,11:06:20,149078,670.001703577511
2024-06-14,11:06:40,149098,711.395306859205
2024-06-14,11:07:00,149118,664.259528130671
2024-06-14,11:07:20,25563,393.480733944954
2024-06-14,11:07:40,149158,752.33950617284
2024-06-14,11:08:00,149178,665.212730318258
2024-06-14,11:08:20,149198,658.26368159204
2024-06-14,11:08:40,149218,756.7
2024-06-14,11:09:00,149238,703.534759358289
2024-06-14,11:09:20,149258,727.258780036969
2024-06-14,11:09:40,149278,679.892674616696
2024-06-14,11:10:00,149298,714.023728813559
2024-06-14,11:10:20,25487,453.460264900662
2024-06-14,11:10:40,149338,783.139664804469
2024-06-14,11:11:00,149358,697.275741710297
2024-06-14,11:11:20,149378,627.566510172143
2024-06-14,11:11:40,149398,723.290676416819
2024-06-14,11:12:00,149418,741.699472759227
2024-06-14,11:12:20,149438,671.41167192429
2024-06-14,11:12:40,149458,743.998239436621
2024-06-14,11:13:00,149478,800.63458110517
2024-06-14,11:13:20,149498,786.959435626101
2024-06-14,11:13:40,149518,688.234756097561
2024-06-14,11:14:00,149538,781.727272727272
2024-06-14,11:14:20,149558,743.167832167832
2024-06-14,11:14:40,149578,767.71195652174
2024-06-14,11:15:00,149598,787.055762081785
2024-06-14,11:15:20,25443,466.478031634446
2024-06-14,11:15:40,149638,770.358695652174
2024-06-14,11:16:00,149658,737.248275862068
2024-06-14,11:16:20,149678,735.908777969018
2024-06-14,11:16:40,149698,788.769372693727
2024-06-14,11:17:00,149718,745.171577123051
2024-06-14,11:17:20,149738,700.144951140066
2024-06-14,11:17:40,149758,716.424292845257
2024-06-14,11:18:00,149778,768.801801801801
2024-06-14,11:18:20,149798,742.022569444444
2024-06-14,11:18:40,149818,742.068965517242
2024-06-14,11:19:00,25603,576.635496183205
2024-06-14,11:19:20,149858,763.243288590604
2024-06-14,11:19:40,149878,802.328621908128
2024-06-14,11:20:00,149898,634.063725490196
2024-06-14,11:20:20,149918,737.18771331058
2024-06-14,11:20:40,149938,743.325900514579
2024-06-14,11:21:00,149958,748.519434628976
2024-06-14,11:21:20,149978,693.050324675325
2024-06-14,11:21:40,149998,783.025782688766
2024-06-14,11:22:00,150018,765.930390492361
2024-06-14,11:22:20,150038,791.728873239437
2024-06-14,11:22:40,150058,762.998310810811
2024-06-14,11:23:00,150078,746.924561403509
2024-06-14,11:23:20,150098,714.617056856188
2024-06-14,11:23:40,150118,737.23875432526
2024-06-14,11:24:00,150138,799.996447602131
2024-06-14,11:24:20,150158,774.232876712329
2024-06-14,11:24:40,150178,740.237785016286
2024-06-14,11:25:00,150198,749.594746716699
2024-06-14,11:25:20,150218,678.863636363636
2024-06-14,11:25:40,150238,719.91935483871
2024-06-14,11:26:00,150258,614.979515828678
2024-06-14,11:26:20,150278,581.243902439024
2024-06-14,11:26:40,150298,578.949565217391
2024-06-14,11:27:00,150318,663.947955390335
2024-06-14,11:27:20,150338,671.201886792453
2024-06-14,11:27:40,150358,583.42345276873
2024-06-14,11:28:00,150378,600.710702341137
2024-06-14,11:28:20,150398,601.001669449082
2024-06-14,11:28:40,150418,594.846026490066
2024-06-14,11:29:00,150438,632.668308702792
2024-06-14,11:29:20,150458,629.22638436482
2024-06-14,11:29:40,150478,615.488817891374
2024-06-14,11:30:00,150498,619.508064516129
2024-06-14,11:30:20,150518,610.431061806656
2024-06-14,11:30:40,150538,664.173310225303
2024-06-14,11:31:00,150558,588.709284627093
2024-06-14,11:31:20,150578,638
2024-06-14,11:31:40,150598,611.231746031746
2024-06-14,11:32:00,150618,620.714743589744
2024-06-14,11:32:20,150638,606.707355242567
2024-06-14,11:32:40,150658,672.385288966725
2024-06-14,11:33:00,150678,717.69877408056
2024-06-14,11:33:20,150698,768.58348968105
2024-06-14,11:33:40,150718,668.748387096773
2024-06-14,11:34:00,150738,824.293172690763
2024-06-14,11:34:20,150758,747.581818181818
2024-06-14,11:34:40,150778,675.245901639345
2024-06-14,11:35:00,150798,652.176363636364
2024-06-14,11:35:20,150818,635.411092985318
2024-06-14,11:35:40,150838,573.839527027027
2024-06-14,11:36:00,25483,414.179130434783
2024-06-14,11:36:20,150878,659.587140439933
2024-06-14,11:36:40,150898,569.704610951008
2024-06-14,11:37:00,150918,633.987034035656
2024-06-14,11:37:20,25503,314.910891089109
2024-06-14,11:37:40,150958,609.669266770671
2024-06-14,11:38:00,150978,685.206713780919
2024-06-14,11:38:20,150998,641.032015065913
2024-06-14,11:38:40,151018,680.68126094571
2024-06-14,11:39:00,151038,798
2024-06-14,11:39:20,151058,655.844331641286
2024-06-14,11:39:40,151078,639.644736842105
2024-06-14,11:40:00,151098,696.443697478992
2024-06-14,11:40:20,151118,633.1062215478
2024-06-14,11:40:40,151138,688.959459459459
2024-06-14,11:41:00,151158,680.720640569394
2024-06-14,11:41:20,151178,599.630030959752
2024-06-14,11:41:40,151198,687.345945945946
2024-06-14,11:42:00,151218,614.385542168675
2024-06-14,11:42:20,151238,596.014950166113
2024-06-14,11:42:40,151258,617.851724137931
2024-06-14,11:43:00,151278,720.935969868173
2024-06-14,11:43:20,151298,623.156957928802
2024-06-14,11:43:40,151318,666.415944540728
2024-06-14,11:44:00,151338,760.407063197026
2024-06-14,11:44:20,151358,578.86320754717
2024-06-14,11:44:40,151378,746.351449275362
2024-06-14,11:45:00,151398,741.017307692308
2024-06-14,11:45:20,151418,621.403815580286
2024-06-14,11:45:40,151438,655.522988505747
2024-06-14,11:46:00,151458,715.103806228374
2024-06-14,11:46:20,151478,681.652892561983
2024-06-14,11:46:40,151498,676.292006525285
2024-06-14,11:47:00,151518,721.101313320826
2024-06-14,11:47:20,151538,641.397034596376
2024-06-14,11:47:40,151558,623.516025641026
2024-06-14,11:48:00,151578,752.219130434783
2024-06-14,11:48:20,25532,384.395229982965
2024-06-14,11:48:40,151618,703.144499178982
2024-06-14,11:49:00,151638,709.458407079646
2024-06-14,11:49:20,151658,640.139461172742
2024-06-14,11:49:40,151678,661.469721767594
2024-06-14,11:50:00,151698,708.650263620386
2024-06-14,11:50:20,151718,604.919762258543
2024-06-14,11:50:40,151738,653.837320574163
2024-06-14,11:51:00,151758,656.75
2024-06-14,11:51:20,151778,558.634615384616
2024-06-14,11:51:40,151798,577.524180967239
2024-06-14,11:52:00,151818,681.941580756014
2024-06-14,11:52:20,151838,590.923566878981
2024-06-14,11:52:40,151858,610.308641975309
2024-06-14,11:53:00,151878,657.306055646481
2024-06-14,11:53:20,151898,628.355590062112
2024-06-14,11:53:40,151918,667.187396351576
2024-06-14,11:54:00,151938,622.259803921568
2024-06-14,11:54:20,151958,543.239436619718
2024-06-14,11:54:40,151978,585.898330804249
2024-06-14,11:55:00,151998,642.430948419301
2024-06-14,11:55:20,152018,605.057632398754
2024-06-14,11:55:40,152038,591.963855421687
2024-06-14,11:56:00,152058,678.572123176662
2024-06-14,11:56:20,152078,596.894810659186
2024-06-14,11:56:40,152098,633.978787878788
2024-06-14,11:57:00,152118,626.483146067415
2024-06-14,11:57:20,152138,632.238709677419
2024-06-14,11:57:40,152158,606.565891472868
2024-06-14,11:58:00,152178,625.265372168285
2024-06-14,11:58:20,152198,602.217391304348
2024-06-14,11:58:40,25470,376.688394276629
2024-06-14,11:59:00,152238,624.581059390048
2024-06-14,11:59:20,152258,579.585074626866
2024-06-14,11:59:40,152278,633.243066884176
2024-06-14,12:00:00,152298,651.045597484277
2024-06-14,12:00:20,152318,671.998344370861
2024-06-14,12:00:40,152338,617.521609538003
2024-06-14,12:01:00,152358,588.955927051671
2024-06-14,12:01:20,152378,592.36737804878
2024-06-14,12:01:40,152398,580.459138187221
2024-06-14,12:02:00,152418,501.532488114103
2024-06-14,12:02:20,152438,474.621417797888
2024-06-14,12:02:40,152458,532.539249146758
2024-06-14,12:03:00,152478,604.276497695853
2024-06-14,12:03:20,152498,596.446244477172
2024-06-14,12:03:40,152518,595.643185298622
2024-06-14,12:04:00,152538,680.128500823723
2024-06-14,12:04:20,152558,614.760294117648
2024-06-14,12:04:40,152578,698.710702341136
2024-06-14,12:05:00,152598,667.429712460064
2024-06-14,12:05:20,152618,648.9640625
2024-06-14,12:05:40,152638,637.377125193199
2024-06-14,12:06:00,152658,626.891074130107
2024-06-14,12:06:20,152678,599.03448275862
2024-06-14,12:06:40,152698,690.916247906198
2024-06-14,12:07:00,152718,624.306818181818
2024-06-14,12:07:20,152738,630.343137254902
2024-06-14,12:07:40,152758,606.995253164557
2024-06-14,12:08:00,152778,711.08245614035
2024-06-14,12:08:20,152798,621.051829268293
2024-06-14,12:08:40,152818,601.991202346041
2024-06-14,12:09:00,152838,687.414551607445
2024-06-14,12:09:20,152858,633.705426356589
2024-06-14,12:09:40,152878,654.755267423015
2024-06-14,12:10:00,152898,665.006546644845
2024-06-14,12:10:20,152918,610.425185185185
2024-06-14,12:10:40,152938,685.241610738255
2024-06-14,12:11:00,152958,640.071987480438
2024-06-14,12:11:20,152978,682.314814814815
2024-06-14,12:11:40,152998,691.811544991511
2024-06-14,12:12:00,153018,591.13405238829
2024-06-14,12:12:20,153038,554.187227866473
2024-06-14,12:12:40,153058,591.921630094044
2024-06-14,12:13:00,153078,600.88
2024-06-14,12:13:20,153098,567.217065868263
2024-06-14,12:13:40,153118,613.422512234911
2024-06-14,12:14:00,153138,666.107438016529
2024-06-14,12:14:20,153158,623.895833333333
2024-06-14,12:14:40,153178,593.665130568356
2024-06-14,12:15:00,25368,344.495016611296
2024-06-14,12:15:20,153218,587.775609756097
2024-06-14,12:15:40,153238,589.278232405892
2024-06-14,12:16:00,153258,590.888686131387
2024-06-14,12:16:20,153278,546.633082706766
2024-06-14,12:16:40,153298,560.863076923077
2024-06-14,12:17:00,153318,717.776223776224
2024-06-14,12:17:20,153338,644.75
2024-06-14,12:17:40,153358,631.532110091744
2024-06-14,12:18:00,153378,628.849270664505
2024-06-14,12:18:20,153398,579.671575846833
2024-06-14,12:18:40,153418,599.598473282443
2024-06-14,12:19:00,153438,657.173981191222
2024-06-14,12:19:20,153458,655.13125
2024-06-14,12:19:40,153478,600.003076923077
2024-06-14,12:20:00,153498,583.752923976608
2024-06-14,12:20:20,153518,614.354838709678
2024-06-14,12:20:40,153538,648.360975609756
2024-06-14,12:21:00,153558,637.928457869634
2024-06-14,12:21:20,153578,612.932824427481
2024-06-14,12:21:40,153598,592.406705539358
2024-06-14,12:22:00,153618,692.666666666667
2024-06-14,12:22:20,153638,603.246268656716
2024-06-14,12:22:40,153658,586.19420289855
2024-06-14,12:23:00,153678,709.562189054726
2024-06-14,12:23:20,153698,601.832402234636
2024-06-14,12:23:40,153718,642.026905829597
2024-06-14,12:24:00,153738,608.368421052632
2024-06-14,12:24:20,153758,616.400304414003
2024-06-14,12:24:40,153778,614.211711711711
2024-06-14,12:25:00,153798,646.863057324841
2024-06-14,12:25:20,153818,630.233281493001
2024-06-14,12:25:40,153838,629.009259259259
2024-06-14,12:26:00,153858,623.590839694656
2024-06-14,12:26:20,153878,629.99846390169
2024-06-14,12:26:40,153898,622.142857142857
2024-06-14,12:27:00,153918,671.967542503864
2024-06-14,12:27:20,153938,634.426705370102
2024-06-14,12:27:40,153958,657.111782477342
2024-06-14,12:28:00,153978,615.206686930091
2024-06-14,12:28:20,153998,651.343499197432
2024-06-14,12:28:40,154018,586.989971346704
2024-06-14,12:29:00,154038,623.560975609756
2024-06-14,12:29:20,154058,589.655122655123
2024-06-14,12:29:40,154078,630.040435458787
2024-06-14,12:30:00,154098,738.372168284789
2024-06-14,12:30:20,154118,689.771300448431
2024-06-14,12:30:40,154138,711.908527131783
2024-06-14,12:31:00,154158,747.736585365853
2024-06-14,12:31:20,154178,733.003179650239
2024-06-14,12:31:40,154198,698.617469879518
2024-06-14,12:32:00,154218,700.400000000001
2024-06-14,12:32:20,154238,717.465224111282
2024-06-14,12:32:40,154258,750.410048622367
2024-06-14,12:33:00,154278,768.23676012461
2024-06-14,12:33:20,154298,791.423322683706
2024-06-14,12:33:40,154318,779.586477987421
2024-06-14,12:34:00,154338,777.606864274571
2024-06-14,12:34:20,154358,790.148264984228
2024-06-14,12:34:40,154378,784.441497659907
2024-06-14,12:35:00,154398,777.876543209876
2024-06-14,12:35:20,154418,812.767628205128
2024-06-14,12:35:40,154438,780.147919876734
2024-06-14,12:36:00,154458,775.211567732116
2024-06-14,12:36:20,154478,777.262195121951
2024-06-14,12:36:40,154498,764.193693693694
2024-06-14,12:37:00,154518,830.080327868853
2024-06-14,12:37:20,154538,777.900763358779
2024-06-14,12:37:40,154558,744.274596182085
2024-06-14,12:38:00,154578,832.465460526316
2024-06-14,12:38:20,154598,715.149441340782
2024-06-14,12:38:40,154618,755.345185185185
2024-06-14,12:39:00,154638,815.987034035657
2024-06-14,12:39:20,154658,778.692901234568
2024-06-14,12:39:40,154678,768.502325581395
2024-06-14,12:40:00,25593,509.318664643399
2024-06-14,12:40:20,154718,754.954407294833
2024-06-14,12:40:40,154738,794.543581616481
2024-06-14,12:41:00,154758,808.852100840336
2024-06-14,12:41:20,154778,726.793103448275
2024-06-14,12:41:40,154798,777.22150882825
2024-06-14,12:42:00,154818,762.599369085173
2024-06-14,12:42:20,154838,773.333333333333
2024-06-14,12:42:40,154858,776.008038585208
2024-06-14,12:43:00,154878,798.425249169436
2024-06-14,12:43:20,154898,743.336923076923
2024-06-14,12:43:40,154918,749.11472868217
2024-06-14,12:44:00,154938,824.301794453507
2024-06-14,12:44:20,154958,797.204081632653
2024-06-14,12:44:40,154978,841.633499170813
2024-06-14,12:45:00,154998,893.636684303351
2024-06-14,12:45:20,155018,799.628571428572
2024-06-14,12:45:40,155038,802.713365539453
2024-06-14,12:46:00,155058,878.482332155477
2024-06-14,12:46:20,155078,760.683409436834
2024-06-14,12:46:40,155098,817.009803921569
2024-06-14,12:47:00,155118,780.595312499999
2024-06-14,12:47:20,155138,791.296354992076
2024-06-14,12:47:40,155158,733.512307692308
2024-06-14,12:48:00,155178,851.791262135922
2024-06-14,12:48:20,155198,840.076677316294
2024-06-14,12:48:40,155218,839.736
2024-06-14,12:49:00,155238,886.172905525846
2024-06-14,12:49:20,155258,756.336349924585
2024-06-14,12:49:40,155278,764.434650455927
2024-06-14,12:50:00,155298,810.880064829821
2024-06-14,12:50:20,155318,816.210784313725
2024-06-14,12:50:40,155338,772.027607361963
2024-06-14,12:51:00,155358,800.157392686805
2024-06-14,12:51:20,155378,752.133034379671
2024-06-14,12:51:40,155398,795.604100946372
2024-06-14,12:52:00,155418,829.51485148515
2024-06-14,12:52:20,155438,817.305331179321
2024-06-14,12:52:40,155458,768.79817905918
2024-06-14,12:53:00,155478,794.678343949044
2024-06-14,12:53:20,155498,788.590189873418
2024-06-14,12:53:40,155518,827.72
2024-06-14,12:54:00,155538,785.113144758735
2024-06-14,12:54:20,155558,746.193700787402
2024-06-14,12:54:40,155578,787.423588039867
2024-06-14,12:55:00,155598,843.967851099831
2024-06-14,12:55:20,155618,796.495798319328
2024-06-14,12:55:40,155638,806.541935483871
2024-06-14,12:56:00,155658,937.406427221171
2024-06-14,12:56:20,155678,854.433962264152
2024-06-14,12:56:40,155698,758.95751138088
2024-06-14,12:57:00,155718,765.097244732577
2024-06-14,12:57:20,155738,746.381558028617
2024-06-14,12:57:40,155758,821.793706293706
2024-06-14,12:58:00,155778,793.802698145025
2024-06-14,12:58:20,155798,748.933858267717
2024-06-14,12:58:40,155818,765.022653721683
2024-06-14,12:59:00,155838,832.333333333334
2024-06-14,12:59:20,155858,825.410596026489
2024-06-14,12:59:40,25815,546.317965023847
2024-06-14,13:00:00,155898,796.815580286169
2024-06-14,13:00:20,155918,735.836972343523
2024-06-14,13:00:40,155938,855.211604095563
2024-06-14,13:01:00,155958,829
2024-06-14,13:01:20,155978,725.837837837838
2024-06-14,13:01:40,155998,837.491638795987
2024-06-14,13:02:00,156018,845.829966329966
2024-06-14,13:02:20,156038,786.968602825746
2024-06-14,13:02:40,156058,780.813953488372
2024-06-14,13:03:00,156078,783.452713178294
2024-06-14,13:03:20,156098,797.57345971564
2024-06-14,13:03:40,156118,821.262725779967
2024-06-14,13:04:00,156138,883.586145648312
2024-06-14,13:04:20,156158,757.167664670659
2024-06-14,13:04:40,156178,910.770220588235
2024-06-14,13:05:00,156198,823.291598023065
2024-06-14,13:05:20,156218,825.889621087314
2024-06-14,13:05:40,156238,895.695495495496
2024-06-14,13:06:00,156258,807.964163822526
2024-06-14,13:06:20,156278,761.701754385964
2024-06-14,13:06:40,156298,825.978873239436
2024-06-14,13:07:00,156318,945.236084452975
2024-06-14,13:07:20,156338,822.132669983416
2024-06-14,13:07:40,156358,809.201309328969
2024-06-14,13:08:00,156378,865.631666666666
2024-06-14,13:08:20,156398,878.33164983165
2024-06-14,13:08:40,156418,921.774422735347
2024-06-14,13:09:00,156438,875.923893805309
2024-06-14,13:09:20,156458,794.491255961844
2024-06-14,13:09:40,156478,853.617495711836
